"Date","Booked Listings","Daily Rate"
"2026-05-14","710","275.9"
"2026-05-15","727","290.68"
"2026-05-16","732","290.68"
"2026-05-17","638","270.97"
"2026-05-18","580","266.05"
"2026-05-19","553","266.05"
"2026-05-20","564","261.12"
"2026-05-21","587","275.9"
"2026-05-22","598","290.68"
"2026-05-23","623","295.61"
"2026-05-24","566","275.9"
"2026-05-25","530","270.97"
"2026-05-26","493","266.05"
"2026-05-27","472","266.05"
"2026-05-28","491","270.97"
"2026-05-29","490","290.68"
"2026-05-30","488","290.68"
"2026-05-31","422","280.83"
"2026-06-01","386","275.9"
"2026-06-02","472","270.97"
"2026-06-03","591","295.61"
"2026-06-04","761","310.39"
"2026-06-05","830","325.17"
"2026-06-06","819","320.24"
"2026-06-07","614","300.53"
"2026-06-08","468","275.9"
"2026-06-09","377","270.97"
"2026-06-10","359","266.05"
"2026-06-11","370","270.97"
"2026-06-12","390","295.61"
"2026-06-13","386","295.61"
"2026-06-14","340","280.83"
"2026-06-15","317","266.05"
"2026-06-16","303","266.05"
"2026-06-17","309","270.97"
"2026-06-18","307","290.68"
"2026-06-19","329","285.75"
"2026-06-20","308","285.75"
"2026-06-21","286","280.83"
"2026-06-22","279","275.9"
"2026-06-23","277","266.05"
"2026-06-24","271","261.12"
"2026-06-25","282","275.9"
"2026-06-26","273","295.61"
"2026-06-27","263","290.68"
"2026-06-28","242","275.9"
"2026-06-29","247","270.97"
"2026-06-30","243","270.97"
"2026-07-01","219","266.05"
"2026-07-02","223","270.97"
"2026-07-03","221","270.97"
"2026-07-04","225","270.97"
"2026-07-05","224","261.12"
"2026-07-06","238","266.05"
"2026-07-07","241","256.19"
"2026-07-08","246","266.05"
"2026-07-09","260","261.12"
"2026-07-10","259","270.97"
"2026-07-11","264","270.97"
"2026-07-12","257","261.12"
"2026-07-13","248","256.19"
"2026-07-14","246","261.12"
"2026-07-15","244","261.12"
"2026-07-16","256","261.12"
"2026-07-17","254","270.97"
"2026-07-18","241","270.97"
"2026-07-19","246","261.12"
"2026-07-20","246","261.12"
"2026-07-21","238","256.19"
"2026-07-22","242","261.12"
"2026-07-23","238","266.05"
"2026-07-24","240","285.75"
"2026-07-25","247","275.9"
"2026-07-26","239","266.05"
"2026-07-27","238","261.12"
"2026-07-28","236","270.97"
"2026-07-29","233","270.97"
"2026-07-30","234","270.97"
"2026-07-31","215","295.61"
"2026-08-01","202","295.61"
"2026-08-02","191","285.75"
"2026-08-03","187","280.83"
"2026-08-04","181","270.97"
"2026-08-05","190","275.9"
"2026-08-06","199","290.68"
"2026-08-07","209","300.53"
"2026-08-08","198","305.46"
"2026-08-09","186","285.75"
"2026-08-10","183","285.75"
"2026-08-11","180","275.9"
"2026-08-12","166","270.97"
"2026-08-13","169","275.9"
"2026-08-14","166","295.61"
"2026-08-15","159","280.83"
"2026-08-16","150","275.9"
"2026-08-17","147","275.9"
"2026-08-18","140","270.97"
"2026-08-19","137","275.9"
"2026-08-20","143","285.75"
"2026-08-21","143","295.61"
"2026-08-22","140","295.61"
"2026-08-23","138","290.68"
"2026-08-24","132","290.68"
"2026-08-25","129","275.9"
"2026-08-26","126","285.75"
"2026-08-27","130","295.61"
"2026-08-28","129","315.32"
"2026-08-29","124","305.46"
"2026-08-30","117","295.61"
"2026-08-31","108","270.97"
"2026-09-01","137","266.05"
"2026-09-02","148","270.97"
"2026-09-03","190","290.68"
"2026-09-04","231","310.39"
"2026-09-05","266","315.32"
"2026-09-06","255","295.61"
"2026-09-07","223","280.83"
"2026-09-08","193","270.97"
"2026-09-09","202","266.05"
"2026-09-10","272","280.83"
"2026-09-11","288","295.61"
"2026-09-12","286","310.39"
"2026-09-13","233","280.83"
"2026-09-14","177","275.9"
"2026-09-15","147","261.12"
"2026-09-16","135","266.05"
"2026-09-17","141","270.97"
"2026-09-18","143","280.83"
"2026-09-19","139","295.61"
"2026-09-20","135","280.83"
"2026-09-21","122","275.9"
"2026-09-22","120","266.05"
"2026-09-23","120","280.83"
"2026-09-24","118","285.75"
"2026-09-25","124","295.61"
"2026-09-26","131","295.61"
"2026-09-27","122","280.83"
"2026-09-28","111","280.83"
"2026-09-29","105","280.83"
"2026-09-30","104","280.83"
"2026-10-01","104","290.68"
"2026-10-02","101","300.53"
"2026-10-03","100","300.53"
"2026-10-04","99","285.75"
"2026-10-05","98","280.83"
"2026-10-06","99","285.75"
"2026-10-07","97","290.68"
"2026-10-08","104","285.75"
"2026-10-09","104","280.83"
"2026-10-10","109","290.68"
"2026-10-11","107","285.75"
"2026-10-12","101","280.83"
"2026-10-13","102","275.9"
"2026-10-14","106","261.12"
"2026-10-15","104","275.9"
"2026-10-16","101","285.75"
"2026-10-17","100","295.61"
"2026-10-18","96","275.9"
"2026-10-19","94","266.05"
"2026-10-20","97","275.9"
"2026-10-21","102","275.9"
"2026-10-22","104","280.83"
"2026-10-23","102","295.61"
"2026-10-24","97","300.53"
"2026-10-25","93","290.68"
"2026-10-26","92","275.9"
"2026-10-27","93","270.97"
"2026-10-28","93","280.83"
"2026-10-29","93","280.83"
"2026-10-30","82","280.83"
"2026-10-31","78","266.05"
