"Date","1 bedroom","2 bedroom","3 bedroom","4 bedroom","5 bedroom","6+ bedroom"
"2023-05-01","145.14","207.55","0","0","0","0"
"2023-06-01","98.44","221.93","0","0","0","0"
"2023-07-01","108.48","240.29","0","0","0","0"
"2023-08-01","94.92","228.53","0","0","0","0"
"2023-09-01","176.65","222.74","0","0","0","0"
"2023-10-01","94.52","241.29","0","0","0","0"
"2023-11-01","76.04","277.4","0","0","0","0"
"2023-12-01","120.01","275.34","0","0","0","0"
"2024-01-01","211.63","264.84","0","0","0","0"
"2024-02-01","118.67","255.05","797.48","0","0","0"
"2024-03-01","146.79","252.63","0","0","0","0"
"2024-04-01","179.41","203.65","0","0","0","0"
"2024-05-01","149.65","229.82","0","0","0","0"
"2024-06-01","162.1","269.09","0","0","0","0"
"2024-07-01","122.59","257.04","0","0","0","0"
"2024-08-01","120.8","274.32","0","0","0","0"
"2024-09-01","139.6","270.32","0","0","0","0"
"2024-10-01","126.76","299.64","610.58","0","0","0"
"2024-11-01","125.09","281.24","695.63","0","0","0"
"2024-12-01","159.92","336.83","551.87","0","0","0"
"2025-01-01","137.81","279.93","0","0","0","0"
"2025-02-01","133.83","604.52","0","0","0","0"
"2025-03-01","159.1","394.23","632.02","0","0","0"
"2025-04-01","117.76","309.25","941.78","0","0","0"
"2025-05-01","136.24","264.35","634.58","0","0","0"
"2025-06-01","117.25","255.47","573.24","0","0","0"
"2025-07-01","106.47","223.83","0","0","0","0"
"2025-08-01","123.59","219.61","0","0","0","0"
"2025-09-01","136.67","244.89","600.79","0","0","0"
"2025-10-01","213.03","252.28","615.94","0","0","0"
"2025-11-01","128.32","258.06","565.47","0","0","0"
"2025-12-01","185.27","249.78","498.17","0","0","0"
"2026-01-01","184.35","303.93","578.55","0","0","0"
"2026-02-01","220.96","387.87","539.34","0","0","0"
"2026-03-01","152.56","333.34","559.71","0","0","0"
"2026-04-01","132.28","314.75","174.07","0","0","0"
