"Date","1 bedroom","2 bedroom","3 bedroom","4 bedroom","5 bedroom","6+ bedroom"
"2023-05-01","4933.26","6646.94","8974.05","7974.07","33019.72","10546.43"
"2023-06-01","4677.49","6380.67","9799.83","13823.41","32384.59","11098.29"
"2023-07-01","5561.52","8519.52","12094.97","18131.33","17046.83","8231.89"
"2023-08-01","5446.59","7327.51","11401.06","14133.03","23489.82","27111.81"
"2023-09-01","5855.96","8085.7","10524.35","18067.24","26888.89","44706.14"
"2023-10-01","6265.06","8815.46","11273.45","19979.59","18900.01","24767.51"
"2023-11-01","6121.61","8122.05","11428.29","22042.76","21038.38","29350.84"
"2023-12-01","5732.99","8156.37","10104","15579.87","16712.27","14456.3"
"2024-01-01","7302.84","10736.68","13811.55","21334.8","25123.06","37115.96"
"2024-02-01","5702.32","8310.48","11079.9","19606.4","25364.28","38934.75"
"2024-03-01","5735.37","8250.36","11400.99","18381.77","29340.13","21210.28"
"2024-04-01","5630.2","7994.29","10660.36","19315.76","23905.5","31756.78"
"2024-05-01","5449.37","7465.31","7655.93","14622.26","21259.33","16233.6"
"2024-06-01","5486.82","7169.18","9577.92","16245.22","37982.18","25965.94"
"2024-07-01","6276.83","9435.81","13002.05","18980.74","24052.67","21027.99"
"2024-08-01","5493.58","8101.49","10841.89","19479.18","20471.72","27427.16"
"2024-09-01","6627.88","9038","12660.31","22757.28","26975.43","33698.77"
"2024-10-01","6373.08","8537.12","12009.78","22528.01","20656.02","23334.14"
"2024-11-01","6029.47","8259.61","12158.06","25991.26","23046.59","25593.94"
"2024-12-01","6203.01","8743.54","11326.36","21723.58","21562.55","25504.5"
"2025-01-01","8752.58","12785.24","16868.06","21982.65","30614.95","47322.62"
"2025-02-01","6929.73","9945.75","12786.81","19226.05","26006.03","37852.94"
"2025-03-01","6742.01","9253.58","11919.83","20707.39","25330.3","34426.57"
"2025-04-01","6085.23","9026.46","12378.36","21005.85","23567.49","38584.58"
"2025-05-01","5293.93","7693.94","8618.42","15046.18","13024.75","19108.18"
"2025-06-01","5119.07","7394.29","10027.92","16296.36","17615.31","17425.49"
"2025-07-01","6203.98","9939.02","12506.28","16989.78","18783.41","19316.77"
"2025-08-01","5866.14","8047.24","9733.13","14466.05","22706.16","25467.75"
"2025-09-01","6359.36","8622.78","11664.89","19657.96","27489.09","38670.11"
"2025-10-01","7099.72","9322.01","12401.98","18766.93","22034.41","32580.45"
"2025-11-01","6715.46","9560.21","12555.3","19837.02","28530.2","35359.86"
"2025-12-01","7116.32","9259.54","13454.9","17199.46","16535.22","27835.47"
"2026-01-01","9341.95","14009.73","16993.99","21708.43","26406.28","29951.27"
"2026-02-01","8461.16","11763.68","14667.76","28256.14","27204.43","40668.07"
"2026-03-01","7520.94","10514.66","14667.67","28347.42","27272.93","44831.65"
"2026-04-01","6767.88","9290.8","12403.5","24872.52","20341.6","34220.45"
