"Date","1 bedroom","2 bedroom","3 bedroom","4 bedroom","5 bedroom","6+ bedroom"
"2023-05-01","219.43","426.01","543.68","997.37","0","0"
"2023-06-01","224.62","445.57","596.34","892.02","0","0"
"2023-07-01","223.81","421.53","607.72","885.71","0","0"
"2023-08-01","220.47","411.16","611.22","811.59","0","0"
"2023-09-01","226.31","418.41","624.44","874.63","0","0"
"2023-10-01","249.34","428.1","620.7","900.18","0","0"
"2023-11-01","254.61","435.48","662.86","849.68","0","0"
"2023-12-01","311.45","524.52","782.28","992.91","0","0"
"2024-01-01","313.22","551.3","852.07","956.11","0","0"
"2024-02-01","324.48","606.74","918.91","1158.36","0","0"
"2024-03-01","275.27","429.85","682.75","871.68","0","0"
"2024-04-01","279.77","465.77","675.84","905.07","0","0"
"2024-05-01","272.5","468.98","668.62","887.64","0","0"
"2024-06-01","277.06","457.02","678.07","997.87","0","0"
"2024-07-01","260.75","477.21","692.23","939.17","39876.12","0"
"2024-08-01","262.17","469.84","671.17","974.12","40154.94","0"
"2024-09-01","319.33","607.06","830.89","1132.62","0","0"
"2024-10-01","268.35","476.31","691.62","894.95","0","0"
"2024-11-01","303.53","549.94","813.09","1036.62","1797.05","0"
"2024-12-01","341.57","628.65","943.28","1130.67","0","0"
"2025-01-01","352.34","647.41","937.95","1067.81","0","0"
"2025-02-01","342.03","626.81","922.46","1156.33","0","0"
"2025-03-01","355.76","674.25","985.2","1063.86","0","0"
"2025-04-01","305.05","605.8","881.91","1158.39","0","0"
"2025-05-01","317.57","602.3","747.33","1193.84","0","0"
"2025-06-01","277.78","479.23","760.35","1025.31","0","0"
"2025-07-01","260.99","443.42","738.65","884.37","1267.26","0"
"2025-08-01","259.27","459.83","745.19","818.88","1241.13","0"
"2025-09-01","262.94","436.94","805.03","726.26","1314.04","0"
"2025-10-01","271.07","499.96","772.79","796.11","1437.92","5434.44"
"2025-11-01","292.21","519.8","734.22","988.09","1307.33","5367.95"
"2025-12-01","357.02","638.69","911.04","1103.77","2448.62","5469.05"
"2026-01-01","391.81","707.29","1039.94","1282.8","2219.86","5409.67"
"2026-02-01","456.46","768.48","1323.79","1812.93","2509.55","5268"
"2026-03-01","323.79","595.13","1083.25","964.94","2038.42","3049.1"
"2026-04-01","318.36","551.06","839.53","1121.48","0","2790.88"
