"Date","RevPAR"
"2024-09-21","172.8"
"2024-09-22","140.31"
"2024-09-23","82.15"
"2024-09-24","55.22"
"2024-09-25","57.19"
"2024-09-26","76.81"
"2024-09-27","55.22"
"2024-09-28","72.36"
"2024-09-29","76.22"
"2024-09-30","71.77"
"2024-10-01","66.35"
"2024-10-02","72.55"
"2024-10-03","68.47"
"2024-10-04","66.9"
"2024-10-05","53.08"
"2024-10-06","54.34"
"2024-10-07","35.11"
"2024-10-08","52.37"
"2024-10-09","42.55"
"2024-10-10","52.77"
"2024-10-11","170.86"
"2024-10-12","158.6"
"2024-10-13","147.93"
"2024-10-14","96.11"
"2024-10-15","109.03"
"2024-10-16","114.77"
"2024-10-17","112.77"
"2024-10-18","152.64"
"2024-10-19","173.06"
"2024-10-20","187.32"
"2024-10-21","42.21"
"2024-10-22","55.78"
"2024-10-23","59.55"
"2024-10-24","64.45"
"2024-10-25","60.53"
"2024-10-26","51.55"
"2024-10-27","70.5"
"2024-10-28","62.52"
"2024-10-29","75.49"
"2024-10-30","54.54"
"2024-10-31","56.53"
"2024-11-01","84.42"
"2024-11-02","87.64"
"2024-11-03","69.22"
"2024-11-04","58.69"
"2024-11-05","59.33"
"2024-11-06","77.07"
"2024-11-07","60.87"
"2024-11-08","70.65"
"2024-11-09","85.43"
"2024-11-10","91.14"
"2024-11-11","88.89"
"2024-11-12","105.71"
"2024-11-13","83.09"
"2024-11-14","91.79"
"2024-11-15","131.22"
"2024-11-16","131.49"
"2024-11-17","64.99"
"2024-11-18","54.49"
"2024-11-19","40.87"
"2024-11-20","41.74"
"2024-11-21","53.33"
"2024-11-22","54"
"2024-11-23","62.03"
"2024-11-24","46.96"
"2024-11-25","48.51"
"2024-11-26","65.29"
"2024-11-27","78.11"
"2024-11-28","61.33"
"2024-11-29","62.32"
"2024-11-30","76.74"
"2024-12-01","85.46"
"2024-12-02","89.13"
"2024-12-03","85.74"
"2024-12-04","86.9"
"2024-12-05","89.43"
"2024-12-06","94.56"
"2024-12-07","101.81"
"2024-12-08","65.32"
"2024-12-09","64.45"
"2024-12-10","66.8"
"2024-12-11","67.14"
"2024-12-12","69.49"
"2024-12-13","69.63"
"2024-12-14","85.3"
"2024-12-15","96.38"
"2024-12-16","89.05"
"2024-12-17","80.36"
"2024-12-18","80.36"
"2024-12-19","75.23"
"2024-12-20","94.56"
"2024-12-21","94.87"
"2024-12-22","100.18"
"2024-12-23","73.46"
"2024-12-24","74.62"
"2024-12-25","94.26"
"2024-12-26","126.07"
"2024-12-27","143"
"2024-12-28","158.07"
"2024-12-29","162.66"
"2024-12-30","175.02"
"2024-12-31","173.56"
"2025-01-01","154.9"
"2025-01-02","121.13"
"2025-01-03","104.93"
"2025-01-04","105.34"
"2025-01-05","78.18"
"2025-01-06","58.48"
"2025-01-07","71.75"
"2025-01-08","76.93"
"2025-01-09","86.77"
"2025-01-10","89.8"
"2025-01-11","111.85"
"2025-01-12","86.89"
"2025-01-13","58.63"
"2025-01-14","62.83"
"2025-01-15","58.69"
"2025-01-16","52.67"
"2025-01-17","55.16"
"2025-01-18","81.59"
"2025-01-19","75.57"
"2025-01-20","46.51"
"2025-01-21","47.04"
"2025-01-22","50.11"
"2025-01-23","54.93"
"2025-01-24","55.33"
"2025-01-25","59.54"
"2025-01-26","49.56"
"2025-01-27","54.12"
"2025-01-28","52.41"
"2025-01-29","52.04"
"2025-01-30","70.96"
"2025-01-31","52.74"
"2025-02-01","65.38"
"2025-02-02","58.36"
"2025-02-03","63.21"
"2025-02-04","63.66"
"2025-02-05","46.78"
"2025-02-06","51.82"
"2025-02-07","66.63"
"2025-02-08","80.61"
"2025-02-09","87.64"
"2025-02-10","76.39"
"2025-02-11","70.09"
"2025-02-12","74.43"
"2025-02-13","83.29"
"2025-02-14","79.59"
"2025-02-15","99.46"
"2025-02-16","84.48"
"2025-02-17","84.48"
"2025-02-18","82.85"
"2025-02-19","80.64"
"2025-02-20","102.43"
"2025-02-21","115.39"
"2025-02-22","110.1"
"2025-02-23","70.53"
"2025-02-24","68.17"
"2025-02-25","88.66"
"2025-02-26","124.59"
"2025-02-27","147.94"
"2025-02-28","168.46"
"2025-03-01","205.25"
"2025-03-02","200.63"
"2025-03-03","204.19"
"2025-03-04","181.27"
"2025-03-05","137.03"
"2025-03-06","95.61"
"2025-03-07","96.24"
"2025-03-08","90.16"
"2025-03-09","64.78"
"2025-03-10","56.1"
"2025-03-11","45.82"
"2025-03-12","27.29"
"2025-03-13","40.22"
"2025-03-14","53.15"
"2025-03-15","59.04"
"2025-03-16","54.37"
"2025-03-17","44.98"
"2025-03-18","45.82"
"2025-03-19","42.04"
"2025-03-20","48.77"
"2025-03-21","52.55"
"2025-03-22","48.35"
"2025-03-23","51.57"
"2025-03-24","46.53"
"2025-03-25","45.96"
"2025-03-26","52.83"
"2025-03-27","47.51"
"2025-03-28","43.09"
"2025-03-29","45.68"
"2025-03-30","52.01"
"2025-03-31","51.71"
"2025-04-01","57.02"
"2025-04-02","57.81"
"2025-04-03","48.35"
"2025-04-04","46.43"
"2025-04-05","48.67"
"2025-04-06","53.21"
"2025-04-07","58.37"
"2025-04-08","65.48"
"2025-04-09","69.9"
"2025-04-10","61.31"
"2025-04-11","53.22"
"2025-04-12","50.93"
"2025-04-13","50.67"
"2025-04-14","58.61"
"2025-04-15","49.23"
"2025-04-16","52.48"
"2025-04-17","80.99"
"2025-04-18","149.46"
"2025-04-19","175.95"
"2025-04-20","161.87"
"2025-04-21","91.04"
"2025-04-22","56.7"
"2025-04-23","62.2"
"2025-04-24","71.81"
"2025-04-25","82.41"
"2025-04-26","85.15"
"2025-04-27","74.75"
"2025-04-28","71.05"
"2025-04-29","74.24"
"2025-04-30","79.28"
"2025-05-01","109.93"
"2025-05-02","193.22"
"2025-05-03","181.69"
"2025-05-04","105.31"
"2025-05-05","60.91"
"2025-05-06","55.62"
"2025-05-07","53.04"
"2025-05-08","40.31"
"2025-05-09","37.83"
"2025-05-10","34.44"
"2025-05-11","29.66"
"2025-05-12","38.75"
"2025-05-13","32.89"
"2025-05-14","38.23"
"2025-05-15","44.6"
"2025-05-16","39.09"
"2025-05-17","35.65"
"2025-05-18","44.22"
"2025-05-19","44.75"
"2025-05-20","44.57"
"2025-05-21","40.64"
"2025-05-22","41.16"
"2025-05-23","30.92"
"2025-05-24","28.41"
"2025-05-25","25.98"
"2025-05-26","26.63"
"2025-05-27","25"
"2025-05-28","27.9"
"2025-05-29","33.26"
"2025-05-30","40.81"
"2025-05-31","48.78"
"2025-06-01","53.5"
"2025-06-02","52.39"
"2025-06-03","46.57"
"2025-06-04","49.02"
"2025-06-05","48.73"
"2025-06-06","54.82"
"2025-06-07","47.29"
"2025-06-08","40.11"
"2025-06-09","49.9"
"2025-06-10","42.39"
"2025-06-11","59.13"
"2025-06-12","55.79"
"2025-06-13","63.2"
"2025-06-14","52.11"
"2025-06-15","54.7"
"2025-06-16","56.83"
"2025-06-17","74.5"
"2025-06-18","85.44"
"2025-06-19","95.17"
"2025-06-20","105.33"
"2025-06-21","119.75"
"2025-06-22","88.7"
"2025-06-23","54.56"
"2025-06-24","49.02"
"2025-06-25","50.19"
"2025-06-26","49.9"
"2025-06-27","47.56"
"2025-06-28","35.89"
"2025-06-29","34.14"
"2025-06-30","51.2"
"2025-07-01","46.01"
"2025-07-02","46.32"
"2025-07-03","52.36"
"2025-07-04","54.7"
"2025-07-05","54.04"
"2025-07-06","60.83"
"2025-07-07","60.21"
"2025-07-08","59.47"
"2025-07-09","45.58"
"2025-07-10","66.42"
"2025-07-11","67.25"
"2025-07-12","70.79"
"2025-07-13","64.75"
"2025-07-14","52.25"
"2025-07-15","39.17"
"2025-07-16","46.85"
"2025-07-17","80.2"
"2025-07-18","80.99"
"2025-07-19","91.86"
"2025-07-20","75.59"
"2025-07-21","72.6"
"2025-07-22","74.73"
"2025-07-23","80.15"
"2025-07-24","80.15"
"2025-07-25","85.6"
"2025-07-26","98.66"
"2025-07-27","88.93"
"2025-07-28","92.33"
"2025-07-29","98.1"
"2025-07-30","75.31"
"2025-07-31","75.17"
"2025-08-01","53.49"
"2025-08-02","45.42"
"2025-08-03","53.52"
"2025-08-04","63.4"
"2025-08-05","60.39"
"2025-08-06","58.43"
"2025-08-07","55.97"
"2025-08-08","49.59"
"2025-08-09","50.57"
"2025-08-10","44.19"
"2025-08-11","58.18"
"2025-08-12","52.78"
"2025-08-13","48.12"
"2025-08-14","53.49"
"2025-08-15","50.57"
"2025-08-16","51.69"
"2025-08-17","52.47"
"2025-08-18","62.65"
"2025-08-19","60.18"
"2025-08-20","63.73"
"2025-08-21","62.65"
"2025-08-22","53.2"
"2025-08-23","71.63"
"2025-08-24","56.85"
"2025-08-25","68.11"
"2025-08-26","72.75"
"2025-08-27","73.71"
"2025-08-28","66.08"
"2025-08-29","51.13"
"2025-08-30","48.27"
"2025-08-31","51.65"
"2025-09-01","48.85"
"2025-09-02","54.69"
"2025-09-03","38.88"
"2025-09-04","60.15"
"2025-09-05","63.47"
"2025-09-06","234.6"
"2025-09-07","54.42"
"2025-09-08","67.55"
"2025-09-09","71.78"
"2025-09-10","70.89"
"2025-09-11","70"
"2025-09-12","58.19"
"2025-09-13","224.7"
"2025-09-14","41.41"
"2025-09-15","48.97"
"2025-09-16","39.74"
"2025-09-17","46.73"
"2025-09-18","45.89"
"2025-09-19","55.69"
"2025-09-20","67.64"
"2025-09-21","49.62"
"2025-09-22","55.67"
"2025-09-23","54.64"
"2025-09-24","55.83"
"2025-09-25","62.86"
"2025-09-26","69.71"
"2025-09-27","218.58"
"2025-09-28","71.11"
"2025-09-29","57.07"
"2025-09-30","46.79"
"2025-10-01","57.42"
"2025-10-02","86.87"
"2025-10-03","88.5"
"2025-10-04","252.25"
"2025-10-05","63.59"
"2025-10-06","68.13"
"2025-10-07","63.9"
"2025-10-08","65.11"
"2025-10-09","73.59"
"2025-10-10","70.86"
"2025-10-11","100.54"
"2025-10-12","56.93"
"2025-10-13","56.32"
"2025-10-14","64.26"
"2025-10-15","66.27"
"2025-10-16","67.7"
"2025-10-17","49.34"
"2025-10-18","68.28"
"2025-10-19","89.94"
"2025-10-20","111.87"
"2025-10-21","95.66"
"2025-10-22","98.37"
"2025-10-23","104.6"
"2025-10-24","113.65"
"2025-10-25","113.38"
"2025-10-26","110.53"
"2025-10-27","125.08"
"2025-10-28","123.55"
"2025-10-29","111.44"
"2025-10-30","116.89"
"2025-10-31","113.86"
"2025-11-01","308.41"
"2025-11-02","112.63"
"2025-11-03","114.15"
"2025-11-04","118.13"
"2025-11-05","103.82"
"2025-11-06","116.27"
"2025-11-07","116.26"
"2025-11-08","130.48"
"2025-11-09","119.88"
"2025-11-10","102.04"
"2025-11-11","114.48"
"2025-11-12","100.37"
"2025-11-13","75.55"
"2025-11-14","85.03"
"2025-11-15","94.23"
"2025-11-16","95.63"
"2025-11-17","77.4"
"2025-11-18","92.56"
"2025-11-19","84.75"
"2025-11-20","113.51"
"2025-11-21","127.59"
"2025-11-22","147.86"
"2025-11-23","87.52"
"2025-11-24","53.45"
"2025-11-25","63.33"
"2025-11-26","53.2"
"2025-11-27","58.51"
"2025-11-28","76.23"
"2025-11-29","99.92"
"2025-11-30","78.25"
"2025-12-01","63.17"
"2025-12-02","57.53"
"2025-12-03","63.8"
"2025-12-04","32.49"
"2025-12-05","66.11"
"2025-12-06","66.71"
"2025-12-07","65.66"
"2025-12-08","43.1"
"2025-12-09","51.55"
"2025-12-10","37.45"
"2025-12-11","56.27"
"2025-12-12","42.38"
"2025-12-13","65.66"
"2025-12-14","52.34"
"2025-12-15","53.92"
"2025-12-16","46.93"
"2025-12-17","56.63"
"2025-12-18","65.4"
"2025-12-19","107.67"
"2025-12-20","107.17"
"2025-12-21","108.53"
"2025-12-22","95.66"
"2025-12-23","96.57"
"2025-12-24","90.97"
"2025-12-25","111.01"
"2025-12-26","113.06"
"2025-12-27","102.02"
"2025-12-28","140.14"
"2025-12-29","166.7"
"2025-12-30","169.85"
"2025-12-31","203.23"
"2026-01-01","193.62"
"2026-01-02","207.51"
"2026-01-03","152.49"
"2026-01-04","93.89"
"2026-01-05","65.97"
"2026-01-06","68.42"
"2026-01-07","73.64"
"2026-01-08","70.88"
"2026-01-09","71.95"
"2026-01-10","69.04"
"2026-01-11","61.67"
"2026-01-12","56.15"
"2026-01-13","76.25"
"2026-01-14","68.27"
"2026-01-15","80.08"
"2026-01-16","105.55"
"2026-01-17","102.33"
"2026-01-18","75.17"
"2026-01-19","82.84"
"2026-01-20","41.61"
"2026-01-21","31.9"
"2026-01-22","47.88"
"2026-01-23","72.26"
"2026-01-24","76.81"
"2026-01-25","70.85"
"2026-01-26","66.89"
"2026-01-27","58.17"
"2026-01-28","69.95"
"2026-01-29","69.17"
"2026-01-30","93.25"
"2026-01-31","99.04"
"2026-02-01","98.05"
"2026-02-02","72.07"
"2026-02-03","69.06"
"2026-02-04","85.81"
"2026-02-05","79.96"
"2026-02-06","88.53"
"2026-02-07","101.1"
"2026-02-08","93.76"
"2026-02-09","90.94"
"2026-02-10","101.68"
"2026-02-11","144.7"
"2026-02-12","173.92"
"2026-02-13","286.34"
"2026-02-14","293.42"
"2026-02-15","300.84"
"2026-02-16","260.63"
"2026-02-17","226.45"
"2026-02-18","123.16"
"2026-02-19","111.94"
"2026-02-20","139.37"
"2026-02-21","112.38"
"2026-02-22","81.01"
"2026-02-23","54.4"
"2026-02-24","37.35"
"2026-02-25","36.42"
"2026-02-26","43.46"
"2026-02-27","40.05"
"2026-02-28","54.46"
"2026-03-01","51.41"
"2026-03-02","27.84"
"2026-03-03","19.19"
"2026-03-04","25.47"
"2026-03-05","24.76"
"2026-03-06","28.47"
"2026-03-07","53.78"
"2026-03-08","41.34"
"2026-03-09","42.41"
"2026-03-10","39.8"
"2026-03-11","34.83"
"2026-03-12","41.22"
"2026-03-13","47.85"
"2026-03-14","51.06"
"2026-03-15","34.83"
"2026-03-16","34.31"
"2026-03-17","48.92"
"2026-03-18","50.17"
"2026-03-19","43.78"
"2026-03-20","51.24"
"2026-03-21","49.12"
"2026-03-22","50.23"
"2026-03-23","53.31"
"2026-03-24","31.98"
"2026-03-25","34.97"
"2026-03-26","44.28"
"2026-03-27","62.26"
"2026-03-28","85.93"
"2026-03-29","77.52"
"2026-03-30","81.58"
"2026-03-31","79.73"
"2026-04-01","72.74"
"2026-04-02","73.77"
"2026-04-03","107.58"
"2026-04-04","114.24"
"2026-04-05","73.45"
"2026-04-06","67.83"
"2026-04-07","55.77"
"2026-04-08","61.18"
"2026-04-09","84.06"
"2026-04-10","94.02"
"2026-04-11","96.88"
"2026-04-12","85.5"
"2026-04-13","78.5"
"2026-04-14","76.78"
"2026-04-15","83.9"
"2026-04-16","82.3"
"2026-04-17","93.73"
"2026-04-18","97.57"
"2026-04-19","95.27"
"2026-04-20","91.29"
"2026-04-21","60.31"
"2026-04-22","53.2"
"2026-04-23","76.71"
"2026-04-24","93.35"
"2026-04-25","90.08"
"2026-04-26","80.09"
"2026-04-27","47.54"
"2026-04-28","53.59"
"2026-04-29","70.68"
"2026-04-30","61.41"
"2026-05-01","139.43"
"2026-05-02","165.87"
"2026-05-03","54.83"
"2026-05-04","26.33"
"2026-05-05","33.1"
"2026-05-06","56.2"
"2026-05-07","64.21"
"2026-05-08","74.21"
"2026-05-09","77.75"
"2026-05-10","42.12"
"2026-05-11","43.71"
