"Date","RevPAR"
"2025-02-26","818.02"
"2025-02-27","1084.88"
"2025-02-28","1998.07"
"2025-03-01","2393.1"
"2025-03-02","2367.37"
"2025-03-03","2261.2"
"2025-03-04","2260.73"
"2025-03-05","2359.71"
"2025-03-06","2210.12"
"2025-03-07","2212.32"
"2025-03-08","1995.75"
"2025-03-09","1644.41"
"2025-03-10","549.48"
"2025-03-11","855.47"
"2025-03-12","766.08"
"2025-03-13","849.84"
"2025-03-14","908.08"
"2025-03-15","932.26"
"2025-03-16","908.4"
"2025-03-17","898.55"
"2025-03-18","856.29"
"2025-03-19","773.58"
"2025-03-20","917.57"
"2025-03-21","965.22"
"2025-03-22","976.75"
"2025-03-23","961.35"
"2025-03-24","873.49"
"2025-03-25","522.17"
"2025-03-26","492.92"
"2025-03-27","541.18"
"2025-03-28","595.94"
"2025-03-29","637.8"
"2025-03-30","638.06"
"2025-03-31","554.84"
"2025-04-01","634.9"
"2025-04-02","726.36"
"2025-04-03","844.31"
"2025-04-04","873.33"
"2025-04-05","1000.42"
"2025-04-06","1132.44"
"2025-04-07","1061.07"
"2025-04-08","1002.73"
"2025-04-09","1029.83"
"2025-04-10","1154.01"
"2025-04-11","491.69"
"2025-04-12","519.65"
"2025-04-13","471.47"
"2025-04-14","532.34"
"2025-04-15","1276.19"
"2025-04-16","1255.78"
"2025-04-17","1284.96"
"2025-04-18","682.01"
"2025-04-19","638.19"
"2025-04-20","696.36"
"2025-04-21","644.97"
"2025-04-22","629.55"
"2025-04-23","676.62"
"2025-04-24","666.51"
"2025-04-25","707.47"
"2025-04-26","715.42"
"2025-04-27","587.59"
"2025-04-28","461.25"
"2025-04-29","586.21"
"2025-04-30","665.49"
"2025-05-01","756.26"
"2025-05-02","768.18"
"2025-05-03","750.57"
"2025-05-04","491.53"
"2025-05-05","267.24"
"2025-05-06","161.81"
"2025-05-07","168.86"
"2025-05-08","154.74"
"2025-05-09","155.41"
"2025-05-10","175.94"
"2025-05-11","180.71"
"2025-05-12","131.34"
"2025-05-13","145.58"
"2025-05-14","142.82"
"2025-05-15","201.55"
"2025-05-16","187.78"
"2025-05-17","200.94"
"2025-05-18","202.07"
"2025-05-19","134.8"
"2025-05-20","138.82"
"2025-05-21","183.96"
"2025-05-22","203.85"
"2025-05-23","222.2"
"2025-05-24","211.97"
"2025-05-25","216.29"
"2025-05-26","158.95"
"2025-05-27","159.95"
"2025-05-28","184.22"
"2025-05-29","236.96"
"2025-05-30","452.21"
"2025-05-31","568.99"
"2025-06-01","307.69"
"2025-06-02","163.26"
"2025-06-03","150.48"
"2025-06-04","175.28"
"2025-06-05","420.64"
"2025-06-06","422.69"
"2025-06-07","467.68"
"2025-06-08","454.6"
"2025-06-09","229.42"
"2025-06-10","247.05"
"2025-06-11","257.96"
"2025-06-12","963.43"
"2025-06-13","1292.51"
"2025-06-14","1289.81"
"2025-06-15","1075.85"
"2025-06-16","1107.37"
"2025-06-17","1135.2"
"2025-06-18","1210.38"
"2025-06-19","1028.7"
"2025-06-20","620.82"
"2025-06-21","630.12"
"2025-06-22","333.24"
"2025-06-23","264.84"
"2025-06-24","282.44"
"2025-06-25","221.15"
"2025-06-26","214.43"
"2025-06-27","236.85"
"2025-06-28","447.56"
"2025-06-29","348.44"
"2025-06-30","354.4"
"2025-07-01","358.4"
"2025-07-02","374.18"
"2025-07-03","375.33"
"2025-07-04","338.84"
"2025-07-05","367.15"
"2025-07-06","224.51"
"2025-07-07","141.57"
"2025-07-08","138.73"
"2025-07-09","151.52"
"2025-07-10","238.89"
"2025-07-11","256.55"
"2025-07-12","268.76"
"2025-07-13","222.75"
"2025-07-14","208.7"
"2025-07-15","209.22"
"2025-07-16","234.19"
"2025-07-17","1178.44"
"2025-07-18","1638.77"
"2025-07-19","1981.43"
"2025-07-20","2073.97"
"2025-07-21","923.07"
"2025-07-22","392.92"
"2025-07-23","223.5"
"2025-07-24","268.69"
"2025-07-25","403.94"
"2025-07-26","367.38"
"2025-07-27","319.73"
"2025-07-28","417.91"
"2025-07-29","1032.28"
"2025-07-30","970.88"
"2025-07-31","2503.32"
"2025-08-01","2362.36"
"2025-08-02","1845.26"
"2025-08-03","182.94"
"2025-08-04","475"
"2025-08-05","384.71"
"2025-08-06","1576.67"
"2025-08-07","1625.94"
"2025-08-08","1729.43"
"2025-08-09","1697.2"
"2025-08-10","337.15"
"2025-08-11","284.87"
"2025-08-12","555.77"
"2025-08-13","504.22"
"2025-08-14","611.83"
"2025-08-15","484.24"
"2025-08-16","848.86"
"2025-08-17","634.79"
"2025-08-18","343.45"
"2025-08-19","246.81"
"2025-08-20","242.55"
"2025-08-21","366.66"
"2025-08-22","501.8"
"2025-08-23","506.83"
"2025-08-24","531.38"
"2025-08-25","397.42"
"2025-08-26","177.89"
"2025-08-27","145.16"
"2025-08-28","449.52"
"2025-08-29","479.73"
"2025-08-30","384.61"
"2025-08-31","162.37"
"2025-09-01","181.09"
"2025-09-02","161.52"
"2025-09-03","160.56"
"2025-09-04","416.08"
"2025-09-05","422.27"
"2025-09-06","471.12"
"2025-09-07","462.98"
"2025-09-08","390.31"
"2025-09-09","613.7"
"2025-09-10","455.96"
"2025-09-11","346.02"
"2025-09-12","572.47"
"2025-09-13","664.17"
"2025-09-14","584.84"
"2025-09-15","411.05"
"2025-09-16","356.57"
"2025-09-17","365.55"
"2025-09-18","406.67"
"2025-09-19","346.79"
"2025-09-20","320.94"
"2025-09-21","239.7"
"2025-09-22","189.32"
"2025-09-23","199.49"
"2025-09-24","181.46"
"2025-09-25","213.55"
"2025-09-26","403.83"
"2025-09-27","414.93"
"2025-09-28","489.83"
"2025-09-29","354.25"
"2025-09-30","428.34"
"2025-10-01","399.8"
"2025-10-02","288.03"
"2025-10-03","305.73"
"2025-10-04","304.88"
"2025-10-05","297.13"
"2025-10-06","148.34"
"2025-10-07","213.51"
"2025-10-08","312.47"
"2025-10-09","610.23"
"2025-10-10","686.94"
"2025-10-11","694.84"
"2025-10-12","529.16"
"2025-10-13","182.38"
"2025-10-14","185.33"
"2025-10-15","224.85"
"2025-10-16","1467.56"
"2025-10-17","1774.31"
"2025-10-18","1660.76"
"2025-10-19","1444.32"
"2025-10-20","357.3"
"2025-10-21","470.8"
"2025-10-22","464.75"
"2025-10-23","466.91"
"2025-10-24","525.7"
"2025-10-25","560.69"
"2025-10-26","323.12"
"2025-10-27","204.65"
"2025-10-28","207.13"
"2025-10-29","342.01"
"2025-10-30","555.01"
"2025-10-31","617.21"
"2025-11-01","578.49"
"2025-11-02","554.77"
"2025-11-03","394.45"
"2025-11-04","384.04"
"2025-11-05","507.58"
"2025-11-06","605.11"
"2025-11-07","1921.05"
"2025-11-08","1660.32"
"2025-11-09","1157.42"
"2025-11-10","1015.64"
"2025-11-11","400.57"
"2025-11-12","388.34"
"2025-11-13","1908.76"
"2025-11-14","1969.52"
"2025-11-15","1830.43"
"2025-11-16","1806.4"
"2025-11-17","425.59"
"2025-11-18","781.64"
"2025-11-19","752.93"
"2025-11-20","738.85"
"2025-11-21","907.32"
"2025-11-22","864"
"2025-11-23","718.83"
"2025-11-24","211.23"
"2025-11-25","217.92"
"2025-11-26","541.14"
"2025-11-27","570.26"
"2025-11-28","692.55"
"2025-11-29","617.03"
"2025-11-30","415.78"
"2025-12-01","396.07"
"2025-12-02","258.43"
"2025-12-03","245.33"
"2025-12-04","327.31"
"2025-12-05","587.2"
"2025-12-06","608.93"
"2025-12-07","393.54"
"2025-12-08","303.64"
"2025-12-09","347.69"
"2025-12-10","333.02"
"2025-12-11","342.43"
"2025-12-12","417.35"
"2025-12-13","243.26"
"2025-12-14","210.5"
"2025-12-15","157.32"
"2025-12-16","178.69"
"2025-12-17","199.23"
"2025-12-18","542.1"
"2025-12-19","1509.12"
"2025-12-20","1417.12"
"2025-12-21","1370.8"
"2025-12-22","1451.19"
"2025-12-23","1601.41"
"2025-12-24","1546.38"
"2025-12-25","1466.95"
"2025-12-26","815.53"
"2025-12-27","548.8"
"2025-12-28","915.33"
"2025-12-29","921.63"
"2025-12-30","905.69"
"2025-12-31","908.47"
"2026-01-01","955.91"
"2026-01-02","865.79"
"2026-01-03","523.59"
"2026-01-04","350.82"
"2026-01-05","281.63"
"2026-01-06","262.08"
"2026-01-07","269.72"
"2026-01-08","362.12"
"2026-01-09","988.99"
"2026-01-10","919.77"
"2026-01-11","774.36"
"2026-01-12","406.67"
"2026-01-13","425.87"
"2026-01-14","424.9"
"2026-01-15","570.96"
"2026-01-16","1085.66"
"2026-01-17","1001.27"
"2026-01-18","881.75"
"2026-01-19","961.07"
"2026-01-20","390.53"
"2026-01-21","177.75"
"2026-01-22","216.87"
"2026-01-23","262.48"
"2026-01-24","250.1"
"2026-01-25","277.16"
"2026-01-26","209.21"
"2026-01-27","215.52"
"2026-01-28","410.18"
"2026-01-29","534.1"
"2026-01-30","656.66"
"2026-01-31","657.78"
"2026-02-01","604.42"
"2026-02-02","278.39"
"2026-02-03","227.65"
"2026-02-04","287.2"
"2026-02-05","1833.88"
"2026-02-06","1853.92"
"2026-02-07","1954.5"
"2026-02-08","282.1"
"2026-02-09","297.82"
"2026-02-10","653.16"
"2026-02-11","563.21"
"2026-02-12","852.45"
"2026-02-13","1845.2"
"2026-02-14","2037.07"
"2026-02-15","2096.57"
"2026-02-16","1900.52"
"2026-02-17","1640.89"
"2026-02-18","1581.77"
"2026-02-19","1240.04"
"2026-02-20","929.8"
"2026-02-21","701.43"
"2026-02-22","596.32"
"2026-02-23","378.26"
"2026-02-24","490.55"
"2026-02-25","527.44"
"2026-02-26","649.8"
"2026-02-27","846.39"
"2026-02-28","873.61"
"2026-03-01","519.68"
"2026-03-02","330.64"
"2026-03-03","182.86"
"2026-03-04","666.14"
"2026-03-05","717.46"
"2026-03-06","861.91"
"2026-03-07","838.32"
"2026-03-08","280.24"
"2026-03-09","820.91"
"2026-03-10","867.18"
"2026-03-11","850.73"
"2026-03-12","895.58"
"2026-03-13","332.12"
"2026-03-14","435.58"
"2026-03-15","440.98"
"2026-03-16","308.37"
"2026-03-17","274.91"
"2026-03-18","319.89"
"2026-03-19","499.81"
"2026-03-20","655.83"
"2026-03-21","689.58"
"2026-03-22","568.07"
"2026-03-23","480.48"
"2026-03-24","413.61"
"2026-03-25","523.16"
"2026-03-26","962.2"
"2026-03-27","999.92"
"2026-03-28","1252.95"
"2026-03-29","778.06"
"2026-03-30","687.29"
"2026-03-31","631"
"2026-04-01","2099.08"
"2026-04-02","2139.89"
"2026-04-03","2218.36"
"2026-04-04","2003.43"
"2026-04-05","1580.94"
"2026-04-06","1634.37"
"2026-04-07","1491.08"
"2026-04-08","1492.44"
"2026-04-09","1741.66"
"2026-04-10","1747.93"
"2026-04-11","1785.46"
"2026-04-12","1706.34"
"2026-04-13","1687.28"
"2026-04-14","232.58"
"2026-04-15","274.81"
"2026-04-16","342.12"
"2026-04-17","591.26"
"2026-04-18","639.09"
"2026-04-19","601.2"
"2026-04-20","469.36"
"2026-04-21","362.06"
"2026-04-22","304.76"
"2026-04-23","385.52"
"2026-04-24","379.2"
"2026-04-25","369.62"
"2026-04-26","349.71"
"2026-04-27","354.64"
"2026-04-28","300.1"
"2026-04-29","350.11"
"2026-04-30","619.45"
"2026-05-01","707.32"
"2026-05-02","696.41"
"2026-05-03","350.07"
"2026-05-04","167.16"
"2026-05-05","151.18"
"2026-05-06","143.29"
"2026-05-07","152.17"
"2026-05-08","188.95"
"2026-05-09","189.48"
"2026-05-10","146.04"
"2026-05-11","181"
