"Date","RevPAR"
"2025-02-05","106.17"
"2025-02-06","116.88"
"2025-02-07","138.03"
"2025-02-08","174.03"
"2025-02-09","137.72"
"2025-02-10","134.99"
"2025-02-11","120.06"
"2025-02-12","115.82"
"2025-02-13","132.17"
"2025-02-14","148.89"
"2025-02-15","173.8"
"2025-02-16","161.14"
"2025-02-17","134.69"
"2025-02-18","127.87"
"2025-02-19","136.32"
"2025-02-20","151.12"
"2025-02-21","151.72"
"2025-02-22","167.2"
"2025-02-23","156.66"
"2025-02-24","139.94"
"2025-02-25","152.13"
"2025-02-26","154.43"
"2025-02-27","176.74"
"2025-02-28","208.92"
"2025-03-01","210.96"
"2025-03-02","222.05"
"2025-03-03","224.78"
"2025-03-04","207.55"
"2025-03-05","162.05"
"2025-03-06","140.26"
"2025-03-07","140.3"
"2025-03-08","136.8"
"2025-03-09","109.46"
"2025-03-10","88.08"
"2025-03-11","83.31"
"2025-03-12","70.05"
"2025-03-13","65.26"
"2025-03-14","79.76"
"2025-03-15","86.67"
"2025-03-16","84.6"
"2025-03-17","69.87"
"2025-03-18","66.17"
"2025-03-19","77.06"
"2025-03-20","76.8"
"2025-03-21","88.67"
"2025-03-22","89.39"
"2025-03-23","75.28"
"2025-03-24","66.58"
"2025-03-25","65.42"
"2025-03-26","74.74"
"2025-03-27","60.71"
"2025-03-28","76.29"
"2025-03-29","97.82"
"2025-03-30","80.54"
"2025-03-31","93"
"2025-04-01","111.84"
"2025-04-02","88.53"
"2025-04-03","86.17"
"2025-04-04","89.14"
"2025-04-05","102.22"
"2025-04-06","108.41"
"2025-04-07","99.21"
"2025-04-08","108.41"
"2025-04-09","108.44"
"2025-04-10","101.81"
"2025-04-11","111.84"
"2025-04-12","123.67"
"2025-04-13","105.82"
"2025-04-14","98.89"
"2025-04-15","109.55"
"2025-04-16","111.47"
"2025-04-17","120.35"
"2025-04-18","185.27"
"2025-04-19","205.73"
"2025-04-20","185.27"
"2025-04-21","121.34"
"2025-04-22","95.03"
"2025-04-23","72.52"
"2025-04-24","66.92"
"2025-04-25","88.12"
"2025-04-26","108.33"
"2025-04-27","85.63"
"2025-04-28","84.6"
"2025-04-29","91.91"
"2025-04-30","107.78"
"2025-05-01","140.92"
"2025-05-02","193.56"
"2025-05-03","206.83"
"2025-05-04","131.04"
"2025-05-05","94.23"
"2025-05-06","61.7"
"2025-05-07","69.36"
"2025-05-08","89.08"
"2025-05-09","83.48"
"2025-05-10","75.36"
"2025-05-11","55.35"
"2025-05-12","60.15"
"2025-05-13","62.79"
"2025-05-14","68.1"
"2025-05-15","66.33"
"2025-05-16","71.79"
"2025-05-17","80.08"
"2025-05-18","68.53"
"2025-05-19","61.44"
"2025-05-20","57.83"
"2025-05-21","59.72"
"2025-05-22","55"
"2025-05-23","64.26"
"2025-05-24","90.59"
"2025-05-25","79.94"
"2025-05-26","67.8"
"2025-05-27","69.7"
"2025-05-28","69.6"
"2025-05-29","73.73"
"2025-05-30","77.55"
"2025-05-31","102.7"
"2025-06-01","99.67"
"2025-06-02","87.43"
"2025-06-03","85.74"
"2025-06-04","99.54"
"2025-06-05","113.1"
"2025-06-06","130.98"
"2025-06-07","143.96"
"2025-06-08","115.26"
"2025-06-09","98.74"
"2025-06-10","87.58"
"2025-06-11","85.44"
"2025-06-12","92.46"
"2025-06-13","112.68"
"2025-06-14","131.35"
"2025-06-15","112.71"
"2025-06-16","89.16"
"2025-06-17","89.97"
"2025-06-18","110.94"
"2025-06-19","157.89"
"2025-06-20","165.16"
"2025-06-21","170.33"
"2025-06-22","136.73"
"2025-06-23","78.52"
"2025-06-24","85.1"
"2025-06-25","73.5"
"2025-06-26","71.56"
"2025-06-27","92.15"
"2025-06-28","105.68"
"2025-06-29","86.68"
"2025-06-30","64.98"
"2025-07-01","51.28"
"2025-07-02","67.95"
"2025-07-03","85.87"
"2025-07-04","90.19"
"2025-07-05","95.07"
"2025-07-06","92.06"
"2025-07-07","88.1"
"2025-07-08","84.14"
"2025-07-09","88.52"
"2025-07-10","96.42"
"2025-07-11","99.22"
"2025-07-12","112.39"
"2025-07-13","126.94"
"2025-07-14","86.39"
"2025-07-15","85.85"
"2025-07-16","97.92"
"2025-07-17","103.3"
"2025-07-18","103.35"
"2025-07-19","129.17"
"2025-07-20","110.66"
"2025-07-21","92.14"
"2025-07-22","88.87"
"2025-07-23","93.27"
"2025-07-24","97.51"
"2025-07-25","123.13"
"2025-07-26","118.91"
"2025-07-27","122.9"
"2025-07-28","79"
"2025-07-29","74.72"
"2025-07-30","74.02"
"2025-07-31","102.83"
"2025-08-01","86.65"
"2025-08-02","115.24"
"2025-08-03","95.87"
"2025-08-04","78.49"
"2025-08-05","84.89"
"2025-08-06","85.59"
"2025-08-07","89.26"
"2025-08-08","91.05"
"2025-08-09","89.23"
"2025-08-10","92.86"
"2025-08-11","83.45"
"2025-08-12","92.28"
"2025-08-13","114.64"
"2025-08-14","107.32"
"2025-08-15","117.89"
"2025-08-16","133.04"
"2025-08-17","115.1"
"2025-08-18","100.9"
"2025-08-19","109.38"
"2025-08-20","100.29"
"2025-08-21","94.24"
"2025-08-22","102.11"
"2025-08-23","131.25"
"2025-08-24","130.97"
"2025-08-25","84.59"
"2025-08-26","100.34"
"2025-08-27","104.48"
"2025-08-28","91.51"
"2025-08-29","92.06"
"2025-08-30","118.94"
"2025-08-31","110.84"
"2025-09-01","79.99"
"2025-09-02","80.99"
"2025-09-03","110.71"
"2025-09-04","116.54"
"2025-09-05","128.51"
"2025-09-06","153.59"
"2025-09-07","132.68"
"2025-09-08","88.67"
"2025-09-09","83.43"
"2025-09-10","95.82"
"2025-09-11","94.54"
"2025-09-12","111.31"
"2025-09-13","124.33"
"2025-09-14","122.45"
"2025-09-15","88.29"
"2025-09-16","92.78"
"2025-09-17","91.98"
"2025-09-18","108.44"
"2025-09-19","110.68"
"2025-09-20","120.21"
"2025-09-21","114.06"
"2025-09-22","89.88"
"2025-09-23","92.55"
"2025-09-24","90.22"
"2025-09-25","98"
"2025-09-26","106.85"
"2025-09-27","140.06"
"2025-09-28","134.15"
"2025-09-29","96.27"
"2025-09-30","78.11"
"2025-10-01","93.69"
"2025-10-02","105.19"
"2025-10-03","101.88"
"2025-10-04","123.25"
"2025-10-05","109.53"
"2025-10-06","100.17"
"2025-10-07","97.6"
"2025-10-08","93.23"
"2025-10-09","98.23"
"2025-10-10","122.73"
"2025-10-11","161.28"
"2025-10-12","116.08"
"2025-10-13","90.04"
"2025-10-14","82.89"
"2025-10-15","91"
"2025-10-16","92.35"
"2025-10-17","110.61"
"2025-10-18","131.96"
"2025-10-19","124.3"
"2025-10-20","101.31"
"2025-10-21","106.19"
"2025-10-22","111.66"
"2025-10-23","112.52"
"2025-10-24","118.37"
"2025-10-25","135.53"
"2025-10-26","134.51"
"2025-10-27","111.29"
"2025-10-28","94.59"
"2025-10-29","90.95"
"2025-10-30","113.88"
"2025-10-31","131.04"
"2025-11-01","150.53"
"2025-11-02","134.63"
"2025-11-03","93.55"
"2025-11-04","86.43"
"2025-11-05","94.83"
"2025-11-06","110.33"
"2025-11-07","140.17"
"2025-11-08","160.35"
"2025-11-09","125.29"
"2025-11-10","110.27"
"2025-11-11","96.58"
"2025-11-12","118.45"
"2025-11-13","117.81"
"2025-11-14","124.99"
"2025-11-15","136.22"
"2025-11-16","133.12"
"2025-11-17","106.39"
"2025-11-18","104.82"
"2025-11-19","108.38"
"2025-11-20","145.09"
"2025-11-21","165.43"
"2025-11-22","177.36"
"2025-11-23","127.23"
"2025-11-24","101.41"
"2025-11-25","105.67"
"2025-11-26","112.64"
"2025-11-27","125.55"
"2025-11-28","140.06"
"2025-11-29","136.38"
"2025-11-30","111.76"
"2025-12-01","80.6"
"2025-12-02","102.35"
"2025-12-03","108.61"
"2025-12-04","95.68"
"2025-12-05","90.61"
"2025-12-06","105.14"
"2025-12-07","101.15"
"2025-12-08","80.16"
"2025-12-09","72.78"
"2025-12-10","99.48"
"2025-12-11","115.58"
"2025-12-12","118.99"
"2025-12-13","136.39"
"2025-12-14","134.72"
"2025-12-15","105.86"
"2025-12-16","95"
"2025-12-17","102.32"
"2025-12-18","104.4"
"2025-12-19","131.79"
"2025-12-20","149.32"
"2025-12-21","148.54"
"2025-12-22","123.46"
"2025-12-23","91.43"
"2025-12-24","85.03"
"2025-12-25","111.79"
"2025-12-26","127.84"
"2025-12-27","156.87"
"2025-12-28","175.88"
"2025-12-29","182.42"
"2025-12-30","208.1"
"2025-12-31","234.15"
"2026-01-01","229.82"
"2026-01-02","218.03"
"2026-01-03","199.97"
"2026-01-04","142.15"
"2026-01-05","110.93"
"2026-01-06","95.76"
"2026-01-07","98.19"
"2026-01-08","110.34"
"2026-01-09","125.57"
"2026-01-10","129.81"
"2026-01-11","124.72"
"2026-01-12","113.66"
"2026-01-13","101.4"
"2026-01-14","105.19"
"2026-01-15","110.64"
"2026-01-16","127.94"
"2026-01-17","141.14"
"2026-01-18","125.79"
"2026-01-19","107.35"
"2026-01-20","98.09"
"2026-01-21","101.12"
"2026-01-22","105.87"
"2026-01-23","112.79"
"2026-01-24","120.72"
"2026-01-25","114.65"
"2026-01-26","107.94"
"2026-01-27","98.86"
"2026-01-28","106.18"
"2026-01-29","127.77"
"2026-01-30","137.63"
"2026-01-31","153.77"
"2026-02-01","132.63"
"2026-02-02","119.84"
"2026-02-03","113.77"
"2026-02-04","133.36"
"2026-02-05","130.08"
"2026-02-06","139.52"
"2026-02-07","180.56"
"2026-02-08","162.05"
"2026-02-09","157.21"
"2026-02-10","161"
"2026-02-11","189.13"
"2026-02-12","219.04"
"2026-02-13","259.87"
"2026-02-14","301.95"
"2026-02-15","287.59"
"2026-02-16","281.82"
"2026-02-17","250.83"
"2026-02-18","196.38"
"2026-02-19","164.81"
"2026-02-20","150.11"
"2026-02-21","146.44"
"2026-02-22","104.81"
"2026-02-23","80.43"
"2026-02-24","87.94"
"2026-02-25","86.03"
"2026-02-26","102.41"
"2026-02-27","100.5"
"2026-02-28","103.35"
"2026-03-01","90.32"
"2026-03-02","89.39"
"2026-03-03","93.81"
"2026-03-04","94.29"
"2026-03-05","103.24"
"2026-03-06","106.43"
"2026-03-07","103.51"
"2026-03-08","90.29"
"2026-03-09","78.11"
"2026-03-10","80.64"
"2026-03-11","89.23"
"2026-03-12","94.99"
"2026-03-13","102.92"
"2026-03-14","108.04"
"2026-03-15","93.05"
"2026-03-16","73.39"
"2026-03-17","84.3"
"2026-03-18","104.82"
"2026-03-19","118.73"
"2026-03-20","115.3"
"2026-03-21","141.14"
"2026-03-22","121.82"
"2026-03-23","109.8"
"2026-03-24","97.62"
"2026-03-25","100.83"
"2026-03-26","95.7"
"2026-03-27","106.9"
"2026-03-28","123.19"
"2026-03-29","103.21"
"2026-03-30","82.18"
"2026-03-31","77.06"
"2026-04-01","72.85"
"2026-04-02","94.33"
"2026-04-03","119.93"
"2026-04-04","151.27"
"2026-04-05","121.32"
"2026-04-06","81.36"
"2026-04-07","68.15"
"2026-04-08","81.13"
"2026-04-09","93.44"
"2026-04-10","102.76"
"2026-04-11","117.8"
"2026-04-12","110.09"
"2026-04-13","96.23"
"2026-04-14","88.33"
"2026-04-15","99.34"
"2026-04-16","106.04"
"2026-04-17","133.75"
"2026-04-18","165.04"
"2026-04-19","155.06"
"2026-04-20","127.41"
"2026-04-21","103.71"
"2026-04-22","99.88"
"2026-04-23","86.85"
"2026-04-24","112.86"
"2026-04-25","123.76"
"2026-04-26","119.85"
"2026-04-27","94.77"
"2026-04-28","81.78"
"2026-04-29","97.19"
"2026-04-30","125"
"2026-05-01","169.2"
"2026-05-02","182.14"
"2026-05-03","122.98"
"2026-05-04","91.36"
"2026-05-05","78.95"
"2026-05-06","70.21"
"2026-05-07","66"
"2026-05-08","81.71"
"2026-05-09","82.91"
"2026-05-10","88.36"
"2026-05-11","80.06"
